x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
8.823800548,21.88395779,-5.712142472,-5.494142965,6.546329132,-9.497438577,5.413945172,26.03567686,-10.95569172,16.14838847,-0.019748639,19.85110333,0.288110215,3.687321425,8.308449554,-9.694940397,0.499563339,-2.536938049,54.44826238,2.641647442,-2.106489594,-2.106455324,-5.503170475,-2.116900874,11.91591958,-4.332388798,10.03259535,-4.5439774,-5.279506945,13.08092861,8.615400453,-4.322458393,-3.182553562,22.36813086,8.754806266,-10.04766096,-3.774194702,6.595044474,-2.346298373,39.65029826,-26.92258533,8.173089798,-15.66265961,6.124022752,4.211922555,35.25892422,10.58109955,-2.409372147,23.52932794,-19.56492136,-0.182598793
9.153230887,6.893053017,-16.92516245,0.552881301,7.607707184,0.012087922,8.082161902,16.62384501,-9.061939949,14.54981412,1.213489665,21.65583204,1.460410339,5.253401332,15.10237923,-9.156021876,-1.316261454,21.8431925,-11.98991278,2.582899546,-6.324030388,-11.16005766,-5.11119217,3.604518683,4.479170056,3.776744904,12.67790166,19.49374805,-6.154394093,0.223028848,4.196907107,6.382174856,-4.751503821,-3.244881039,-3.423557333,-1.500717919,-2.257055278,4.096210263,-4.678397571,9.820362716,1.30378727,24.95380792,-7.276578119,14.41334562,9.917443256,-40.56331943,12.58541259,-4.815598429,3.75299685,40.17298009,2.962737052
7.527964109,12.0911026,-2.17139779,17.71540371,13.46219661,-6.921764222,3.444546048,17.87479026,-2.031942379,16.23275957,-1.274555734,19.99209119,7.023707611,-25.46861055,4.951451887,-8.650750337,16.23100199,-0.516754308,24.17607277,-0.024725599,4.389288983,-19.92609503,-6.055484935,10.96697487,-12.85467062,5.437733373,16.45878602,15.23716218,10.94623023,11.72360466,5.124034062,7.064175922,-2.924991383,22.61881415,-14.42983004,-2.531582995,-4.376314725,3.755233766,-7.582894156,0.244999946,6.234019671,21.49724182,-13.71086708,1.97065541,4.643787614,15.0632923,1.270819708,-5.102955202,23.17489605,29.10070083,1.047918933
16.40255236,12.94714628,29.68840116,10.4170297,9.158177678,4.055423229,9.280168512,13.31903923,-32.44210015,12.8748224,0.608092701,36.95570105,5.279538727,6.520124236,4.44240903,-7.9834248,-14.76778851,0.581851054,31.28061278,3.375434667,9.655655067,-11.32085288,-5.415532556,13.78087819,-18.62294485,8.40877357,17.83538831,12.10068374,-2.924504126,-6.158008026,6.595314235,3.308572781,-3.293425548,-0.477516944,-1.212924796,-4.346382156,-5.452050672,6.152104952,-4.029869985,-3.171293964,-12.26940404,4.072106996,-21.14472708,19.49920707,12.07408032,6.740265218,-5.741147261,2.588248529,18.35867749,-3.692456681,1.054928103
15.34395816,3.211906234,-0.255173924,6.546167507,8.054786717,-12.93804657,7.377159219,22.65805398,-40.74272646,16.0917032,-0.538347367,14.3584259,8.211371907,-9.746214334,6.902487011,-7.480244035,9.207316512,21.89436309,28.71905358,3.441592323,-2.116936081,2.317527214,-7.16034635,-2.339253747,-1.778468199,-1.669692854,7.619390992,20.73811464,9.41919032,-0.132859486,5.064084353,-3.091686878,-2.787253826,-1.295085966,-22.71017278,3.921405173,-2.779242602,4.746621659,-1.762106087,2.125334314,-10.37753507,2.582302955,-8.204729175,11.70351778,9.772384957,-1.41728401,4.068733943,-23.4017365,22.23564231,18.23972409,-3.642010422
11.88792082,15.60943694,-12.39013998,5.395720433,8.815798354,4.616064235,5.180561178,21.51712969,-23.83967354,17.06869043,2.845885428,40.81506595,5.286737937,-12.09143937,6.599489141,-7.368153939,-0.132139138,33.6522266,-0.926580366,3.501728377,1.605630765,-7.776104627,-7.589532348,14.72123075,9.334878191,10.23231474,23.09229915,34.11828794,6.537067029,1.384768908,5.038384537,16.891472,-2.773328907,14.43084153,-9.464177478,-0.977966956,-4.217032533,3.642164075,-8.187125902,6.383463548,1.694631425,0.905562884,-4.92870943,6.021205602,12.45165632,29.49495481,14.17505987,11.02496995,5.195518629,8.340630446,4.141292967
13.49777171,15.19752506,-1.880118129,5.374017017,18.42694496,4.794338446,4.664850002,17.16033605,-13.09014272,16.58380545,0.873343891,6.571602038,12.19946598,-11.08228116,5.67109692,-9.118008533,-5.548823524,3.085029304,29.37728543,3.328887104,-6.411906884,-2.4061475,-7.509183661,32.02693531,-5.760323228,9.396558171,8.090670599,24.12530965,8.98528984,14.77556983,7.20673427,-10.67868366,-2.364588022,-3.81051561,-5.199760397,-9.501975054,-5.205176267,7.267270659,-1.339487386,16.743131,-13.8045844,7.495127261,-6.426345653,16.09427871,10.02095429,17.28357645,1.152166489,20.16328319,12.69317763,38.75617692,0.744284882
11.40061291,23.82188032,-15.72561728,8.863081327,5.545633771,-11.82488311,5.948755753,17.06547868,-24.10323533,14.31364121,1.496547781,0.516279936,2.999401645,12.93055925,9.198818883,-9.334402387,-18.02531285,14.5287176,38.94604243,3.171375649,7.100091672,-14.32135172,-6.392590283,19.60017511,6.075109816,8.991946283,8.807622739,15.49149794,-10.88384404,-13.4617389,1.917352462,11.63469428,-1.185001856,9.135518389,8.099226056,-4.942336952,-4.819737943,6.827562561,-5.748895911,7.171933932,-0.299771645,-7.685132179,-2.522405339,3.474244432,8.767747479,23.24062631,9.949604605,8.206423067,11.3368337,-13.37948864,-2.027887029
20.59408872,18.83724131,31.08553441,10.84756464,12.38544936,-19.85987167,7.394451956,20.0710042,-22.21678926,14.38556453,5.541999248,10.59448979,6.914484723,-9.987313087,19.2731062,-8.319293398,-12.27594721,-1.440937536,18.25428169,4.19751337,-5.891109549,-2.072462663,-5.237434782,21.96836458,5.181242343,7.583627758,-0.318456551,18.89080226,13.48335005,2.785298186,13.14562671,3.277333669,-3.850829825,7.600033998,-6.41685792,-1.021101931,-4.058274272,5.087678029,-7.135647454,22.60477077,-0.991050663,4.325089624,-12.04133013,20.4966044,7.276603053,2.123625894,-17.40242785,0.608656528,14.49822289,59.65617634,-0.742191425
10.03488132,13.17969476,-11.70976733,0.620298645,9.725584709,-0.78368141,7.668872447,15.70280932,-16.13462328,14.76450874,2.337897317,8.673319026,12.39448343,-14.63073465,-9.415468864,-8.29643902,3.253519856,5.341273191,22.64629895,5.020116285,7.227948107,-11.83390704,-4.855201524,-2.282661776,-4.328420571,3.860341052,17.03305748,23.45679451,-1.739970398,-13.31845138,3.835429113,5.528138001,-2.701860447,-15.12217825,-5.871686856,-11.61242977,-7.063099152,7.416068787,-8.899759096,8.468660747,-13.31920432,7.223205249,-5.137416292,17.31253609,9.530415213,-8.949368963,-15.99057537,-23.78424895,14.0248274,-1.132236263,2.389430989
12.45051422,12.20381174,13.46552344,5.494009983,25.5668044,-26.25221889,5.588017588,16.11223311,-27.05352289,13.44424523,0.149050508,12.95293478,5.616591733,-6.982457048,5.901386496,-7.259017634,-3.885089059,6.5576524,60.09881825,7.728463237,-1.797016485,3.442029177,-4.605585414,-6.145788876,-15.04139122,-2.944192831,9.987275014,-13.20655899,-6.210758772,-4.203973571,9.043787832,-7.341636515,-3.752451433,-7.630081731,-26.60934561,2.856522686,-3.463301173,5.354185255,-8.225982708,10.38061678,1.164845544,3.070523286,-7.71305269,10.62452585,-2.259632007,-23.65879882,2.322601005,-5.98037627,8.209237298,-40.40632544,-6.263673446
13.44558729,16.29298385,26.92211905,-0.976235473,11.15325429,2.268863931,3.986887844,9.313149038,-24.3341735,16.97161687,-0.245110436,15.09304728,1.571893374,27.02836575,17.69459434,-8.825600352,10.52054041,25.70587928,49.98460504,6.020853397,-4.618866846,-6.755099449,-4.988115215,29.69897339,-24.19421596,10.02639741,12.69014371,7.59196571,-5.527641496,-5.26161566,5.277844643,-4.177797182,-1.888282356,11.41228127,-4.184131751,3.807467757,-4.103024953,6.890545297,-4.41685913,-3.356293146,-1.144097039,-6.65117295,-6.427178624,1.488600358,7.296978941,10.40494408,-18.21178906,-21.25368935,16.10326783,3.441620437,0.0561172
14.64645872,7.424007427,38.4688669,3.825471254,20.2888795,2.498420012,7.113640474,18.51575233,-20.45177663,12.56066174,1.224319942,1.993760844,13.35527376,0.028931697,11.48763897,-9.534213089,0.400334907,22.94852306,15.86738924,2.323166895,3.312190104,-8.968591611,-6.055935835,8.511933313,12.55223367,9.97965196,9.765274496,22.79710516,10.85400029,5.974586279,9.156071115,5.153454529,-1.705873238,-4.098946774,-14.03386016,-4.753335158,-4.813984017,5.309004769,-4.118136319,12.98345037,-5.830820993,6.019703193,-15.26426327,15.002413,8.492020368,29.44655847,0.99249172,-20.86680715,17.63399693,-47.69949036,1.173826979
12.06638739,13.31990702,51.32085537,9.26914285,15.87327786,2.807036613,7.021324372,27.8149057,-30.85731848,14.94686624,-0.160108574,10.34445637,7.944128562,15.02313818,4.701958956,-9.336070046,-7.482141725,26.08524035,38.76754822,4.875750119,-2.682970749,4.780519606,-2.905402182,-14.84127467,2.94478872,11.74658557,15.37935932,26.54738063,-7.057689304,25.62118678,6.967688736,0.238416694,-1.691560675,-1.093120238,-12.53251282,7.115602418,-2.862253681,6.616342344,-6.673355761,13.77783282,-9.698054668,2.822508934,-11.87489652,16.67908675,7.709066948,-11.4636602,1.194283221,-5.240905681,11.59396766,-19.77368553,-0.30077405
5.374438246,14.78938476,-16.50689071,-2.0828412,4.644936043,-7.667860413,4.303061269,17.96098791,2.727051406,14.90046417,2.46594639,47.52064731,6.562543869,4.511996727,7.926855396,-7.458849901,-2.446442351,20.2356647,4.366064871,2.089198214,-1.192970758,7.834506613,-6.922344801,14.00349021,0.275498918,4.874302598,20.98163848,15.85174795,-4.119786871,4.394533475,7.703729323,-1.216933978,-4.290617662,7.683319599,-0.827410527,-22.68841631,-4.508457615,3.822494174,-4.022670778,-12.55877646,-2.099474217,1.702675692,-11.58770472,19.25028165,5.937247191,14.8243038,3.577942308,-7.540654462,20.66960703,-6.43913797,2.65832075
8.507211174,15.96233278,33.32761324,12.23379698,14.26406722,12.39857353,3.533659983,11.81301395,-38.72620678,15.0468183,1.843807782,25.14551832,4.317284678,-5.786418511,30.31458232,-8.307567634,-11.11808166,-3.67338621,23.73069165,5.02813705,-8.986223203,-7.348313156,-5.129984565,20.36218112,-25.52896038,8.083182705,11.78342906,20.15025557,3.065454139,7.299994257,6.215722446,3.372215235,-3.195480968,-2.772364619,-13.63497771,-1.207899416,-2.012718981,5.331486427,-6.141527138,6.265079069,-19.19591642,9.402042588,-6.546777905,7.056447766,6.381503433,16.50773867,-0.798118741,-29.79060172,17.79137822,20.54193863,3.116251366
13.79983618,5.957749852,5.835780547,13.15693677,15.09926051,-5.871230737,5.071704778,20.02781655,-8.980657143,15.09791005,1.159506098,15.15261463,5.653290041,10.41053435,10.83806016,-8.806417283,-9.505348455,-5.626286197,26.23675125,1.624256983,-1.516184859,0.169986777,-5.172448669,14.02189417,-21.15200256,-3.969856141,15.75496287,1.445068333,7.10826549,3.99783409,7.22969335,14.61279925,-2.163213083,24.59826331,4.880629964,8.054035771,-4.879203764,8.028283983,-6.003468381,2.413060051,12.17488986,11.81894981,-2.700131776,32.46278325,5.418768696,5.354849069,2.32625743,-2.467574411,20.28530689,21.11735307,-2.466154027
12.59350881,21.37791389,12.81427776,6.256318896,11.99992797,-13.49998442,5.869895477,19.05731643,-39.91437816,16.7732849,1.083820135,42.32616196,10.98432562,16.94689296,8.395033689,-7.679138039,-3.32777829,3.369014667,40.076116,0.39093254,-9.3774441,-10.68537076,-6.784477016,24.66613491,-23.60657178,5.2150632,10.07105658,23.31469359,-1.435442682,9.596731327,6.307727252,-5.298418458,-2.664571581,-18.33409624,-6.623856805,-15.30046283,-2.489825372,4.258684881,-2.548031348,5.945759863,2.512674201,18.45694432,-13.09859761,-7.187707403,-4.13409065,-4.773569629,1.526556942,-24.23770118,24.73119917,18.80420814,2.684585984
9.560831473,16.86332817,43.03351236,7.875144696,2.864524766,-8.10399895,4.90608965,18.14566287,-33.52848457,14.53400818,1.291876552,29.61799131,5.956076733,22.04714088,10.90338358,-7.949652348,-1.382182398,21.62088686,44.5720254,3.287919518,10.08470912,-7.775519539,-5.105858402,22.2453779,-4.321508052,-1.161254745,9.786743305,1.185476163,-16.43655544,14.42392452,7.934936029,3.615385173,-2.834114148,22.06945264,-8.662146067,-11.6033151,-2.969966012,8.424188874,-8.641248467,20.87572871,-12.00150706,18.24380978,-10.78262275,16.75861888,0.140210652,38.87346791,-8.518035263,-22.55968699,12.44716605,14.0904665,-2.934788522
12.25168201,27.58212426,4.89674705,14.10589424,22.25684696,-16.20610044,3.556047114,17.06606846,-6.038117421,17.8681299,0.439127416,30.82938339,10.6656191,5.402511095,25.13003798,-8.559044834,-9.506906906,-2.537345545,26.8197064,3.23414664,7.967061484,-15.59442037,-5.164402783,7.376216753,1.295893617,10.70743486,18.3514157,6.592374079,12.26845048,1.545501961,3.731307481,-1.541593458,-2.144757978,21.90016028,-0.195271471,10.18223099,-3.967582685,8.119421202,-9.605393266,13.0611073,-3.872867954,7.759577311,-6.337762484,24.78220596,-3.576926523,-30.66032325,-10.53904402,1.623424694,6.445156602,14.15545482,2.834520851
9.970843041,1.470116518,28.77652422,2.92822828,11.01505923,-16.34145096,3.881323813,19.05058223,-17.47281871,16.35627934,1.102401278,17.75757696,6.099727354,-1.155087918,6.144814799,-6.882390915,-1.449085164,27.90178877,51.61529856,1.437742246,2.027228457,-3.433843929,-6.370381013,-2.057613696,-15.03837047,9.505063607,22.59616076,4.596823793,-3.135766745,-1.040152011,6.39817627,2.753065544,-2.537993222,-7.241018105,-0.016779394,-2.748406066,-1.66655491,8.041212974,-5.983982383,-6.384691654,4.421390317,14.09069104,-9.048803968,13.10490773,17.61664872,-1.620814047,10.92025159,3.686063867,17.38393849,-12.54585991,-4.317521627
13.41988714,9.191321768,14.42965534,0.876892256,5.408183282,-2.605185116,6.647917595,14.85234433,-11.08749821,16.64431144,0.897936746,19.11319677,11.45874687,-4.899458244,11.31895764,-7.055614446,-0.623598378,5.508361454,26.55602052,4.204393824,2.238346665,-4.548082827,-5.817124046,20.70116946,-43.57009189,3.806551362,13.50255925,14.98963211,-11.70489919,-3.943358813,5.210610941,-2.852049774,-0.844214837,23.10137055,0.751864164,9.34858504,-6.016409415,4.299509769,-3.703468596,18.01646373,-11.71286844,2.366998351,-9.051390609,-0.454613252,-10.93289699,19.22293121,12.24147509,-13.32436217,10.32464019,-7.313655327,-0.670263883
7.980396462,2.512454933,7.069328205,-0.372016988,17.65034341,-4.067325871,6.423509288,10.36133514,-13.19045986,12.70596365,-2.340302121,30.48191824,6.088409131,2.123615474,2.213815931,-8.707362335,-3.162630649,1.963540345,34.21076838,4.907289925,5.445210284,-15.54509402,-6.933434335,-3.889863164,27.05213082,8.506610212,15.75435724,15.9938519,-6.843903538,-3.176630819,11.20492519,13.35058204,-1.477909964,-17.71132469,15.70276654,3.344560992,-4.416261883,5.271262387,-7.280448117,25.03225653,-3.90676419,-2.503356238,-12.15395017,30.88015507,25.267893,24.60735411,-9.059487021,-10.14024721,13.29239302,-30.10194623,-2.650561551
13.82336487,10.19381373,42.35078875,0.655255441,10.74088198,-9.490265998,5.846244993,18.94884971,-15.18630386,14.08098095,-1.065326222,7.6141833,11.7621179,13.04332242,8.05305671,-8.450491536,9.127134751,5.000040076,27.08836579,2.978253952,10.59018429,-16.75976958,-5.871345529,23.36759944,-26.467458,0.35312518,14.25853457,24.68013782,-7.447708278,-10.73871512,11.67411344,4.190324954,-1.286324284,-6.223527787,-5.240201356,17.69884552,-3.726663291,6.54624682,-9.996728595,26.0070154,2.296367898,20.23954248,-8.427443753,23.51521455,0.002117391,34.19342702,0.080409369,6.529322044,7.055689268,-34.79699924,-0.313945992
13.43994778,14.53561813,11.99774603,2.186350689,13.01704748,-6.524785098,4.198838375,17.71428781,-22.89555043,15.32438824,-0.183428752,14.41372407,4.576710587,22.03562029,-12.88989747,-9.024180343,13.74350068,9.658456703,41.04139965,3.98620883,8.283800509,-8.892068248,-4.740887841,8.809877309,6.974429102,5.350680297,24.61786703,13.74936067,-12.01595951,1.900326641,8.737089818,1.371998215,-5.318676833,2.980402286,-14.84293959,-2.211718411,-1.007649513,5.984267545,-2.887242773,3.293191698,-2.25244138,-4.091470079,-12.23647639,41.14330047,16.07301177,33.14944472,3.415333663,-18.91816242,11.75052891,16.25229358,-2.003772319
12.84253468,22.80443295,12.22194229,8.474694537,8.284487279,-5.937518794,5.026220801,20.97856407,-15.38430772,13.97712897,0.895764875,20.50424793,9.404145413,16.06715771,17.16485542,-9.375617743,-10.01211234,23.16728838,68.41602893,2.401478411,-11.43638192,-6.755386443,-6.764837574,-1.795785082,-6.936555745,10.12963813,12.44132942,3.93047239,-10.78464784,-6.817813556,7.665823913,8.159723626,-1.448787438,23.91179923,-4.278343579,-1.438753393,-4.203397541,6.078186274,-6.553375928,-13.51197302,-1.732520029,0.940056555,-9.77526317,11.21225057,14.30098659,-21.81307107,-10.39209699,-3.147259074,16.30160195,50.33217493,3.027454466
12.69203739,10.06087111,29.09237441,0.839083423,3.607927961,-7.33612017,3.422186875,11.87851066,-38.91393909,13.78158423,1.660453436,15.21861337,9.228400037,-2.663666234,13.83456507,-8.039595057,1.030673406,17.75172212,37.34549472,6.690495041,-5.977365515,-11.90025982,-5.949746858,21.77760632,-11.74530033,4.127396054,16.7065933,17.65866259,-15.92358213,8.469646876,8.16099143,1.507044051,-3.04741554,-0.193195224,-12.34516314,-19.24819656,-4.516010955,6.022956257,-8.001574315,-35.65502761,-3.631706175,3.72873648,-6.718230291,2.598040446,5.025007197,22.32853412,-0.066339544,-11.10411464,15.00378249,-29.65093498,2.409266849
13.46906648,5.576111347,33.15379404,4.723257549,11.10845212,11.8930984,6.777441045,10.64679529,-35.60717113,17.12366588,1.095616135,20.44130245,14.73325053,-2.404496163,15.01049632,-8.410496518,-5.917449077,12.81118439,9.240477917,0.946461224,0.860376366,6.048677062,-4.950496361,9.124778641,-17.20601619,4.927939535,19.71404879,23.69569072,-1.75289312,6.964715763,10.52468009,2.479742015,-4.348852305,-5.879334284,-16.5999246,24.14889929,-3.472752325,7.404071893,-3.103844842,29.71875237,-8.352969226,9.914403014,-12.90065638,17.54221688,1.118962228,15.30782155,6.780478611,11.42120521,14.07993136,-15.85722053,-3.2545153
10.51225546,10.8685179,-0.973322913,7.212505286,15.35227359,-9.993090473,2.320595148,10.16622165,-31.73954827,12.31269125,2.19832412,35.54802024,9.74792576,10.39424372,18.75952816,-9.23496713,3.777377433,17.19109194,2.58996752,3.127372207,-6.679662257,-12.35346072,-4.877499051,37.61280754,15.23460585,4.543520947,12.30167024,15.0230748,-2.244739895,-9.884853565,9.87385349,3.987195135,-4.205056169,-1.459767466,26.10975537,-5.429586316,-4.282945326,5.109867012,-9.662377297,-16.51040327,3.861708922,1.957118741,-7.809846212,6.632045319,12.81597743,32.39295317,1.395786291,-6.286185519,7.287628144,5.018972841,5.32371214
12.24077459,16.3819458,37.45441586,-1.164331247,11.80381893,1.888583665,4.883617759,19.80620103,-16.74828221,14.08400789,-1.044564867,38.3727193,1.525301245,-15.6101621,9.910343695,-9.008381501,0.147778592,9.330755022,28.18815403,1.851303528,9.324258122,3.898770064,-5.462710777,10.12303134,-21.7603334,7.682992365,14.37866104,13.78888175,-0.004799572,-10.22822023,3.75196743,6.948109608,-2.200839455,25.77935412,-8.699932574,-2.905548872,-4.764036274,6.822933538,-7.848742324,10.06178463,2.875964519,-1.277434564,-3.750885924,-24.85283961,-8.958359361,26.64393663,10.72076143,-8.648338756,27.5485034,-29.37195562,4.256636111
14.79617506,13.77408134,4.363396878,14.5532797,12.00989813,-7.649486195,4.890498876,20.88292017,-17.27120474,15.95052069,0.155751449,7.931581277,6.828828565,-18.3510206,8.845668491,-7.46129954,-19.37852832,-7.792041905,13.76126091,3.143357771,6.324927152,-7.940385443,-4.509538426,16.23462052,-3.756283521,1.075672293,15.03188611,4.958130426,1.461435505,-8.038039686,7.028451245,-1.520460685,-4.733277195,21.06942843,7.426647188,3.467717795,-1.790446388,5.860817346,-6.293108854,-1.920720212,-1.000268494,4.014487982,-9.272926011,31.01754034,3.558130356,26.09360522,-1.015866163,16.71871295,9.506783938,-37.34421717,-0.180438958
16.22127135,20.52307623,-0.287813065,13.90736829,12.90886921,-14.3332851,4.230948939,13.77750357,-18.97925597,14.9102539,-3.091382618,18.63411665,6.541273996,6.195838803,11.88380505,-8.582833613,0.880094469,13.72521008,-5.873499646,2.230267136,-1.337892666,-1.134522369,-3.983483117,-10.92431576,-2.578220301,1.530416829,16.12361725,18.28745818,5.063642112,4.492404128,7.346953383,5.63129951,-4.690261353,-9.330936446,-9.807201328,-10.82294462,-2.018444143,4.79464344,-4.384138694,6.387005978,2.027307748,5.250600727,-7.233360714,-0.997986484,2.078710456,-28.07721915,-2.268045638,-19.18149674,5.484278245,-38.01881014,-3.953619311
13.09857338,10.91882573,-27.141198,-4.161410287,13.7242972,-13.19987725,9.377658542,16.14884205,-23.93666758,13.83352456,2.291243653,11.20898762,5.425092935,4.843584747,-1.861089764,-5.386791171,2.725564977,16.30996416,14.03518261,4.521819836,1.09097909,1.266708067,-5.687148829,2.963256872,-19.97385508,-2.668430516,14.5466486,15.89709829,-1.697154041,-10.87769851,7.777241146,-2.913687287,-5.084858868,-7.746112582,-14.14169419,-1.271812035,-4.213495484,6.478033188,-7.033895247,-10.0259976,-20.22892592,-3.501796514,-12.18384752,-15.76558249,16.58348204,12.66305565,-7.896788861,26.29581632,16.08807938,35.76278193,2.94161537
12.24539133,2.906056007,13.46567688,3.506006634,10.67416309,-3.045018826,8.964115732,11.08435803,-6.476813257,17.46764699,-0.604428265,18.91806414,5.966770495,12.15189856,-10.11204867,-7.765498664,8.390898266,11.88504425,33.34284786,2.200898933,6.136760925,-8.747266002,-4.22082484,-9.374305579,-1.940054407,6.692651172,10.72302323,17.65333612,-0.599573336,8.82884208,9.426903399,-1.90268118,-3.703951737,3.10256793,-0.724088483,-11.59406384,-4.277092317,7.928422527,-1.893444136,4.078942294,-12.50366173,7.192358947,-9.038595253,20.35220198,4.700193018,-22.40846787,2.209127596,-23.62360158,14.10687065,4.347903354,-1.335077181
9.654071563,18.34425917,22.04971945,4.149498602,10.48168239,-9.796264789,4.438220175,20.13159527,-20.47130893,15.54717854,-0.537939069,15.94900116,11.11184887,-3.362085695,-0.907970478,-9.853207172,-15.22341412,1.519508616,21.93242176,2.169380631,7.672590912,-8.256497226,-5.950470628,8.2334892,17.45803383,2.882195075,16.09315335,10.94499046,9.221968141,-0.106253892,17.18765718,-3.595145957,-4.099571472,4.137517377,-6.949449008,1.161792281,-2.432532465,3.712456793,-5.131507285,4.754418722,-0.620982884,12.40755733,-4.553977622,19.93187047,-7.21555372,25.04950497,7.3007593,-9.686396313,14.41325054,-41.28201552,3.097000334
7.939656942,6.083691732,3.034272701,7.297354428,8.493104885,-3.033096141,6.031381452,10.27344886,-24.92839707,12.45485878,3.574728122,27.89930242,5.650889769,21.40851672,-0.738104929,-8.433423689,15.14170231,15.85270646,34.9829937,0.949707176,0.897229694,-5.036888696,-5.686786633,-14.11172719,16.5246628,4.163731408,18.31395143,-11.32108641,-5.500921824,5.663188281,5.902614679,3.606818847,-1.624258192,9.598162993,3.03789782,11.59947849,-4.56076208,7.357921145,-9.369942649,26.70004547,0.082957486,-3.027551925,-7.940565886,7.41623441,11.43499976,3.200282849,-1.99493856,2.444822947,2.017555701,11.79161422,-6.561339279
10.0291709,16.35767121,39.22303677,-0.492908093,5.497802053,-1.342376377,5.840243219,17.26378265,-9.994793989,14.54237109,1.680374357,19.45009707,6.193229409,6.13557137,10.72997849,-9.667984443,-11.82552561,-8.622320814,22.70847176,4.536326193,0.843664276,-1.675508318,-5.787038028,12.96497238,-4.015388308,-1.688822801,15.22727424,16.3922482,12.47113547,13.0952803,0.609863777,6.25418549,-3.497949265,-0.894908949,7.10319544,5.646566383,-2.595197053,6.158601276,-5.551113223,15.54564765,-5.053788256,10.67020939,-5.878463046,24.6400105,3.370343049,26.10189518,-8.235403968,-13.60177104,24.91015646,-31.90764763,-2.721545184
16.72078031,15.74320759,27.67746947,4.132171931,5.221353412,2.314138708,6.036115845,19.50664847,-39.23057951,17.34893085,-1.256657454,23.74138748,11.8480216,-17.58030445,-5.941497574,-9.088723575,9.247734362,31.85433414,11.41471154,0.857419573,-0.967764518,-10.32096038,-5.977514006,1.416622536,-11.52919805,8.397072878,17.53326436,-0.204513028,-0.656550379,17.13665675,9.015883468,12.96765981,-3.234371122,7.961628989,7.154448681,-6.268144727,-4.394303088,5.336286953,-6.68865077,10.01746104,6.562196647,9.994549321,-9.859790506,6.274120465,-2.412978029,52.78658751,-8.748615244,1.52250474,9.188511816,-14.66086628,1.919373125
15.14852825,14.88787108,18.02065461,10.86166039,8.249434398,-13.99344072,6.107737283,16.47849174,-17.15798569,17.90602915,1.289686638,22.37504835,5.700732727,-13.50784646,-5.441709016,-7.775371152,9.273356578,-1.323769805,39.9459895,7.023394948,-5.757937268,-10.79737107,-5.653753233,-0.842480343,-0.324108334,-3.284322551,13.87301087,1.503482114,-1.204277342,7.811068256,6.031022324,-2.702855418,-2.598010949,6.017870232,-5.481279594,6.245671294,-6.155904327,3.117239939,-6.190878725,0.985880738,-4.236680405,-1.890123051,-9.054447667,12.07109551,6.735176841,21.48447399,-0.011461238,-7.59387848,11.58545036,-7.849960521,1.989108495
11.91340964,22.93106089,49.72068368,12.06928395,8.451935344,8.132321928,4.180828614,17.37704848,-17.53984851,16.08460464,-1.36193116,-0.178673583,4.37506917,5.79719164,1.675872296,-6.970960445,-14.84736468,-3.172583874,-12.01475375,4.009550084,0.093841112,-1.121403394,-7.819044674,-8.831757723,-1.265988325,6.779210686,6.664110464,30.40348667,4.550599018,5.975577858,7.771564049,-3.326862087,-3.669010969,6.508397048,-9.693296754,7.89727537,-3.984322257,4.254424776,-3.961187638,34.20022934,-6.273459829,6.93188682,-10.92704507,32.83667591,10.67311863,-11.96178075,-2.639690947,6.250560752,7.819833155,7.556688247,1.466625445
11.24366998,11.46970079,-11.72169909,7.646786914,10.07600235,-22.2422517,1.702857936,14.17113084,-10.0304968,15.19984196,0.75812986,24.58682072,7.092737665,6.670519986,14.44617557,-9.394048506,-11.24350599,25.06697145,56.72729091,3.998831674,-2.827817957,-2.643266496,-6.817422616,-22.63283979,-16.85528663,11.0988956,19.9839006,25.64952227,8.146707381,-2.713091857,7.458392509,2.392606839,-5.04317328,10.80257461,-3.752002509,1.149714964,-3.427823416,5.577989887,-7.193746328,-23.88682588,5.049120775,8.122115491,-9.928888791,2.279877511,13.01726746,25.26833626,20.33155068,4.479687208,2.301418531,5.819679398,7.554922383
11.26268999,4.889642751,21.46829453,8.271174151,6.265242831,-22.32241904,4.551608411,14.07778582,-35.33931098,12.07433229,2.571582389,19.68396995,7.708879335,-6.656761124,6.48152767,-8.383174829,-12.80297592,1.318509317,8.252655755,3.062892873,3.643202752,5.890541073,-6.144537593,15.64603372,-7.516940953,-2.123297991,14.32478323,0.363937901,10.93519591,5.34179391,11.32067602,1.494558669,-4.366332158,5.078890021,-0.286790331,-9.428772277,-1.533267278,8.928081809,-3.485536908,21.73659999,-0.925277638,14.51425615,-17.82743125,-4.030211628,9.450059017,30.80269528,-4.659729004,3.550293041,20.2020331,-0.603833134,1.514701669
